n° de ligne,nature,n°/id,"forme ""diplo""",forme modernisée,forme corrigée,lemme,pos,à scinder,à fusionner avec w n°,à corriger,corrigé
596,w,596,,le,,LE,Da,,,,
597,w,597,,respit,,RÉPIT,Nc,,,,
598,w,598,,soit,,ÊTRE,Vuc,,,,
599,w,599,,envoyé,,ENVOYER,Ge,,,,
600,w,600,,",",,",",Fw,,,,
601,w,601,,cil,,CIL,Nc,,,,
602,w,602,,qui,,QUI,Pr,,,,
603,w,603,,l,,IL,Pp,,,,
604,w,604,,',,',Fw,,,,
605,w,605,,a,,AVOIR,Vuc,,,,
606,w,606,,apporté,,APPORTER,Ge,,,,
607,w,607,,et,,ET,Cc,,,,
608,w,608,,son,,SON,Ds,,,,
609,w,609,,pleige,,PLEIGE,Nc,,,,
610,w,610,,paieront,,PAYER,Vvc,,,,
611,w,611,,LX,,SOIXANTE,Mc,,,,
612,w,612,,s,,SE,Pp,,,,
613,w,613,,.,,.,Fs,,,,
614,w,614,,et,,ET,Cc,,,,
615,w,615,,j,,J,Nc,,,,
616,w,616,,d,,DE,S,,,,
617,w,617,,.,,.,Fs,,,,
618,w,618,,d,,DE,S,,,,
619,w,619,,',,',Fw,,,,
620,w,620,,amende,,AMENDE,Nc,,,,
621,w,621,,",",,",",Fw,,,,
622,w,622,,et,,ET,Cc,,,,
623,w,623,,",",,",",Fw,,,,
624,w,624,,se,,SE,Pp,,,,
625,w,625,,cil,,CIL,Nc,,,,
626,w,626,,qui,,QUI,Pr,,,,
627,w,627,,est,,ÊTRE,Vuc,,,,
628,w,628,,respecté,,RESPECTER,Ge,,,,
629,w,629,,confesse,,CONFESSER,Vvc,,,,
630,w,630,,que,,QUE,Cs,,,,
631,w,631,,par,,PAR,S,,,,
632,w,632,,lui,,IL,Pp,,,,
633,w,633,,le,,LE,Da,,,,
634,w,634,,respit,,RÉPIT,Nc,,,,
635,w,635,,fut,,ÊTRE,Vuc,,,,
636,w,636,,envoyé,,ENVOYER,Ge,,,,
637,w,637,,",",,",",Fw,,,,
638,w,638,,y,,Y,Pp,,,,
639,w,639,,les,,IL,Pp,,,,
640,w,640,,paiera,,PAYER,Vvc,,,,
641,w,641,,pour,,POUR,S,,,,
642,w,642,,sa,,SON,Ds,,,,
643,w,643,,faulce,,FAUX,Ag,,,,
644,w,644,,essoine,,ESSOINE,Nc,,,,
645,w,645,,.,,.,Fs,,,,
646,w,646,,Item,,ITEM,Rg,,,,
647,w,647,,",",,",",Fw,,,,
648,w,648,,que,,QUE,Cs,,,,
649,w,649,,après,,APRÈS,S,,,,
650,w,650,,iceulx,,ICELUI,Dd,,,,
651,w,651,,respis,,RÉPIT,Nc,,,,
652,w,652,,seront,,ÊTRE,Vuc,,,,
653,w,653,,enregistrés,,ENREGISTRER,Ge,,,,
654,w,654,,",",,",",Fw,,,,
655,w,655,,les,,IL,Pp,,,,
656,w,656,,doit,,DEVOIR,Vvc,,,,
657,w,657,,faire,,FAIRE,Vvn,,,,
658,w,658,,crier,,CRIER,Vvn,,,,
659,w,659,,par,,PAR,S,,,,
660,w,660,,le,,LE,Da,,,,
661,w,661,,cohuyer,,COHUYER,Nc,,,,
662,w,662,,ou,,OU,Cc,,,,
663,w,663,,par,,PAR,S,,,,
664,w,664,,aucun,,AUCUN,Pi,,,,
665,w,665,,de,,DE,S,,,,
666,w,666,,ses,,SON,Ds,,,,
667,w,667,,prevosts,,PRÉVÔT,Nc,,,,
668,w,668,,ou,,OU,Cc,,,,
669,w,669,,sergent,,SERGENT,Nc,,,,
670,w,670,,ou,,OU,Cc,,,,
671,w,671,,par,,PAR,S,,,,
672,w,672,,autre,,AUTRE,Pi,,,,
673,w,673,,en,,EN,S,,,,
674,w,674,,leur,,LEUR,Ds,,,,
675,w,675,,absence,,ABSENCE,Nc,,,,
676,w,676,,",",,",",Fw,,,,
677,w,677,,affin,,AFIN,S,,,,
678,w,678,,que,,QUE,Cs,,,,
679,w,679,,les,,LE,Da,,,,
680,w,680,,parties,,PARTIE,Nc,,,,
681,w,681,,",",,",",Fw,,,,
682,w,682,,vers,,VERS,S,,,,
683,w,683,,qui,,QUI,Pr,,,,
684,w,684,,l,,IL,Pp,,,,
685,w,685,,',,',Fw,,,,
686,w,686,,en,,EN,Pp,,,,
687,w,687,,sera,,ÊTRE,Vuc,,,,
688,w,688,,,,RESPECTER,Ge,,,,
689,w,689,,",",,",",Fw,,,,
690,w,690,,en,,EN,Pp,,,,
691,w,691,,puissent,,POUVOIR,Vvc,,,,
692,w,692,,avoir,,AVOIR,Vvn,,,,
693,w,693,,memorial,,MÉMORIAL,Nc,,,,
694,w,694,,",",,",",Fw,,,,
695,w,695,,se,,SE,Pp,,,,
696,w,696,,aucun,,AUCUN,Pi,,,,
697,w,697,,le,,IL,Pp,,,,
698,w,698,,veult,,VOULOIR,Vvc,,,,
699,w,699,,.,,.,Fs,,,,
700,w,700,,ainssi,,AINSI,Rg,,,,
701,w,701,,crier,,CRIER,Vvn,,,,
702,w,702,,:,,:,Fw,,,,
703,w,703,, « ,, « ,Fo,,,,
704,w,704,,Oyez,,OUÏR,Vvc,,,,
705,w,705,,ces,,CE,Dd,,,,
706,w,706,,respis,,RÉPIT,Nc,,,,
707,w,707,,",",,",",Fw,,,,
708,w,708,,oyez,,OUÏR,Vvc,,,,
709,w,709,,;,,;,Fw,,,,
710,w,710,,Jehan,,JEHAN,Np,,,,
711,w,711,,est,,ÊTRE,Vuc,,,,
712,w,712,,respecté,,RESPECTER,Ge,,,,
713,w,713,,vers,,VERS,S,,,,
714,w,714,,G,,G,Nc,,,,
715,w,715,,.,,.,Fs,,,,
716,w,716,,;,,;,Fw,,,,
717,w,717,,et,,ET,Cc,,,,
718,w,718,,s,,SE,Pp,,,,
719,w,719,,',,',Fw,,,,
720,w,720,,il,,IL,Pp,,,,
721,w,721,,en,,EN,Pp,,,,
722,w,722,,y,,Y,Pp,,,,
723,w,723,,a,,AVOIR,Vuc,,,,
724,w,724,,plus,,PLUS,Rg,,,,
725,w,725,,",",,",",Fw,,,,
726,w,726,,sy,,SI,Cs,,,,
727,w,727,,viengent,,VENIR,Vvc,,,,
728,w,728,,avant,,AVANT,S,,,,
729,w,729,,",",,",",Fw,,,,
730,w,730,,ou,,OU,Cc,,,,
731,w,731,,ils,,ILS,Pp,,,,
732,w,732,,ne,,NE,Rp,,,,
733,w,733,,seront,,ÊTRE,Vuc,,,,
734,w,734,,mes,,MON,Ds,,,,
735,w,735,,huy,,HUI,Rg,,,,
736,w,736,,oys,,OUÏR,Ge,,,,
737,w,737,,;,,;,Fw,,,,
738,w,738,,et,,ET,Cc,,,,
739,w,739,,saichiez,,SAVOIR,Vvc,,,,
740,w,740,,que,,QUE,Cs,,,,
741,w,741,,les,,LE,Da,,,,
742,w,742,,respis,,RÉPIT,Nc,,,,
743,w,743,,pevent,,POUVOIR,Vvc,,,,
744,w,744,,et,,ET,Cc,,,,
745,w,745,,doivent,,DEVOIR,Vvc,,,,
746,w,746,,estre,,ÊTRE,Vun,,,,
747,w,747,,receus,,RECEVOIR,Ge,,,,
748,w,748,,jusques,,JUSQUE,S,,,,
749,w,749,,ad,,AD,Xe,,,,
750,w,750,,ce,,CE,Pd,,,,
751,w,751,,que,,QUE,Pr,,,,
752,w,752,,l,,IL,Pp,,,,
753,w,753,,',,',Fw,,,,
754,w,754,,en,,EN,Pp,,,,
755,w,755,,ait,,AVOIR,Vuc,,,,
756,w,756,,donné,,DONNER,Ge,,,,
757,w,757,,deffault,,DÉFAUT,Nc,,,,
758,w,758,,—,,—,Fw,,,,
759,w,759,,ou,,OU,Cc,,,,
760,w,760,,deffaulx,,DÉFAILLIR,Vvc,,,,
761,w,761,,—,,—,Fw,,,,
762,w,762,,et,,ET,Cc,,,,
763,w,763,,après,,APRÈS,S,,,,
764,w,764,,non,,NON,Rg,,,,
765,w,765,,.,,.,Fs,,,,
766,w,766,, » ,, » ,Fo,,,,
767,w,767,,Item,,ITEM,Rg,,,,
768,w,768,,il,,IL,Pp,,,,
769,w,769,,doit,,DEVOIR,Vvc,,,,
770,w,770,,après,,APRÈS,S,,,,
771,w,771,,demander,,DEMANDER,Vvn,,,,
772,w,772,,aux,,À+LE,S+Da,,,,
773,w,773,,sergens,,SERGENT,Nc,,,,
774,w,774,,ou,,OU,Cc,,,,
775,w,775,,prevosts,,PRÉVÔT,Nc,,,,
776,w,776,,",",,",",Fw,,,,
777,w,777,,s,,SE,Pp,,,,
778,w,778,,',,',Fw,,,,
779,w,779,,il,,IL,Pp,,,,
780,w,780,,y,,Y,Pp,,,,
781,w,781,,a,,AVOIR,Vuc,,,,
782,w,782,,aucunes,,AUCUN,Di,,,,
783,w,783,,dolleances,,DOLÉANCE,Nc,,,,
784,w,784,,",",,",",Fw,,,,
785,w,785,,aucuns,,AUCUN,Pi,,,,
786,w,786,,briefs,,BREF,Nc,,,,
787,w,787,,",",,",",Fw,,,,
788,w,788,,aucun,,AUCUN,Di,,,,
789,w,789,,cri,,CRI,Nc,,,,
790,w,790,,de,,DE,Dp,,,,
791,w,791,,haro,,HARO,Nc,,,,
792,w,792,,ou,,OU,Cc,,,,
793,w,793,,autres,,AUTRE,Di,,,,
794,w,794,,exploits,,EXPLOIT,Nc,,,,
795,w,795,,par,,PAR,S,,,,
796,w,796,,eux,,ILS,Pp,,,,
797,w,797,,fais,,FAIRE,Ge,,,,
798,w,798,,depuis,,DEPUIS,S,,,,
799,w,799,,les,,LE,Da,,,,
800,w,800,,derrains,,DERRAIN,Ag,,,,
801,w,801,,plès,,PLAID,Nc,,,,
802,w,802,,ou,,OU,Cc,,,,
803,w,803,,assises,,ASSISE,Nc,,,,
804,w,804,,.,,.,Fs,,,,
805,w,805,,Et,,ET,Cc,,,,
806,w,806,,est,,ÊTRE,Vuc,,,,
807,w,807,,ceu,,CURRICULUM_VITAE,Nc,,,,
808,w,808,,ycy,,ICI,Rg,,,,
809,w,809,,a,,AVOIR,Vuc,,,,
810,w,810,,entendre,,ENTENDRE,Vvn,,,,
811,w,811,,",",,",",Fw,,,,
812,w,812,,quant,,QUANT,Rg,,,,
813,w,813,,aux,,À+LE,S+Da,,,,
814,w,814,,sergens,,SERGENT,Nc,,,,
815,w,815,,qui,,QUI,Pr,,,,
816,w,816,,sont,,ÊTRE,Vuc,,,,
817,w,817,,sergens,,SERGENT,Nc,,,,
818,w,818,,ordinaires,,ORDINAIRE,Ag,,,,
819,w,819,,et,,ET,Cc,,,,
820,w,820,,des,,UN,Dp,,,,
821,w,821,,choses,,CHOSE,Nc,,,,
822,w,822,,dont,,DONT,Pr,,,,
823,w,823,,l,,IL,Pp,,,,
824,w,824,,',,',Fw,,,,
825,w,825,,en,,EN,Pp,,,,
826,w,826,,congnoist,,CONNAÎTRE,Vvc,,,,
827,w,827,,en,,EN,S,,,,
828,w,828,,haulte,,HAUT,Ag,,,,
829,w,829,,justice,,JUSTICE,Nc,,,,
830,w,830,,",",,",",Fw,,,,
831,w,831,,ou,,OU,Cc,,,,
832,w,832,,en,,EN,S,,,,
833,w,833,,moienne,,MOYEN,Ag,,,,
834,w,834,,",",,",",Fw,,,,
835,w,835,,en,,EN,S,,,,
836,w,836,,tant,,TANT,Rg,,,,
837,w,837,,comme,,COMME,Cs,,,,
838,w,838,,a,,AVOIR,Vuc,,,,
839,w,839,,chacune,,CHACUN,Pi,,,,
840,w,840,,appartient,,APPARTENIR,Vvc,,,,
841,w,841,,.,,.,Fs,,,,
842,w,842,,En,,EN,S,,,,
843,w,843,,tant,,TANT,Rg,,,,
844,w,844,,comme,,COMME,Cs,,,,
845,w,845,,monte,,MONTE,Vvc,,,,
846,w,846,,ce,,CE,Pd,,,,
847,w,847,,dont,,DONT,Pr,,,,
848,w,848,,doit,,DEVOIR,Vvc,,,,
849,w,849,,congnoistre,,CONNAÎTRE,Vvc,,,,
850,w,850,,en,,EN,S,,,,
851,w,851,,basse,,BAS,Ag,,,,
852,w,852,,justice,,JUSTICE,Nc,,,,
853,w,853,,",",,",",Fw,,,,
854,w,854,,le,,LE,Da,,,,
855,w,855,,juge,,JUGE,Nc,,,,
856,w,856,,doit,,DEVOIR,Vvc,,,,
857,w,857,,demander,,DEMANDER,Vvn,,,,
858,w,858,,aux,,À+LE,S+Da,,,,
859,w,859,,prevosts,,PRÉVÔT,Nc,,,,
860,w,860,,s,,SE,Pp,,,,
861,w,861,,',,',Fw,,,,
862,w,862,,ils,,ILS,Pp,,,,
863,w,863,,ont,,AVOIR,Vuc,,,,
864,w,864,,aucuns,,AUCUN,Di,,,,
865,w,865,,adjournemens,,AJOURNEMENT,Nc,,,,
866,w,866,,nouveaux,,NOUVEAU,Ag,,,,
867,w,867,,",",,",",Fw,,,,
868,w,868,,se,,SE,Pp,,,,
869,w,869,,ils,,ILS,Pp,,,,
870,w,870,,ont,,AVOIR,Vuc,,,,
871,w,871,,prins,,PRENDRE,Ge,,,,
872,w,872,,aucunes,,AUCUN,Di,,,,
873,w,873,,prinses,,PRENDRE,Ge,,,,
874,w,874,,ou,,OU,Cc,,,,
875,w,875,,delivrances,,DÉLIVRANCE,Nc,,,,
876,w,876,,de,,DE,Dp,,,,
877,w,877,,fief,,FIEF,Nc,,,,
878,w,878,,.,,.,Fs,,,,
879,w,879,,En,,EN,S,,,,
880,w,880,,faisant,,FAIRE,Ga,,,,
881,w,881,,a,,AVOIR,Vuc,,,,
882,w,882,,iceulx,,ICELUI,Dd,,,,
883,w,883,,sergens,,SERGENT,Nc,,,,
884,w,884,,ou,,OU,Cc,,,,
885,w,885,,prevosts,,PRÉVÔT,Nc,,,,
886,w,886,,qu,,QUE,Cs,,,,
887,w,887,,',,',Fw,,,,
888,w,888,,ils,,ILS,Pp,,,,
889,w,889,,les,,IL,Pp,,,,
890,w,890,,baillent,,BAILLER,Vvc,,,,
891,w,891,,devers,,DEVERS,S,,,,
892,w,892,,la,,LE,Da,,,,
893,w,893,,court,,COUR,Nc,,,,
894,w,894,,",",,",",Fw,,,,
895,w,895,,affin,,AFIN,S,,,,
896,w,896,,que,,QUE,Cs,,,,
897,w,897,,par,,PAR,S,,,,
898,w,898,,la,,LE,Da,,,,
899,w,899,,court,,COUR,Nc,,,,
900,w,900,,les,,LE,Da,,,,
901,w,901,,parties,,PARTIE,Nc,,,,
902,w,902,,a,,AVOIR,Vuc,,,,
903,w,903,,qui,,QUI,Pr,,,,
904,w,904,,il,,IL,Pp,,,,
905,w,905,,peult,,POUVOIR,Vvc,,,,
906,w,906,,toucher,,TOUCHER,Vvn,,,,
907,w,907,,soient,,ÊTRE,Vuc,,,,
908,w,908,,appelés,,APPELER,Ge,,,,
909,w,909,,;,,;,Fw,,,,
910,w,910,,c,,CE,Pd,,,,
911,w,911,,',,',Fw,,,,
912,w,912,,est,,ÊTRE,Vuc,,,,
913,w,913,,assavoir,,ASSAVOIR,Vvn,,,,
914,w,914,,que,,QUE,Cs,,,,
915,w,915,,icelles,,ICELUI,Pd,,,,
916,w,916,,nouvelles,,NOUVEAU,Ag,,,,
917,w,917,,causes,,CAUSE,Nc,,,,
918,w,918,,doivent,,DEVOIR,Vvc,,,,
919,w,919,,estre,,ÊTRE,Vun,,,,
920,w,920,,les,,LE,Da,,,,
921,w,921,,premieres,,PREMIER,Mo,,,,
922,w,922,,expediés,,EXPÉDIER,Ge,,,,
923,w,923,,",",,",",Fw,,,,
924,w,924,,sauf,,SAUF,S,,,,
925,w,925,,que,,QUE,Cs,,,,
926,w,926,,",",,",",Fw,,,,
927,w,927,,se,,SE,Pp,,,,
928,w,928,,en,,EN,S,,,,
929,w,929,,plès,,PLAID,Nc,,,,
930,w,930,,ou,,OU,Cc,,,,
931,w,931,,en,,EN,S,,,,
932,w,932,,assises,,ASSISE,Nc,,,,
933,w,933,,aucun,,AUCUN,Pi,,,,
934,w,934,,demande,,DEMANDER,Vvc,,,,
935,w,935,,a,,AVOIR,Vuc,,,,
936,w,936,,avoir,,AVOIR,Vvn,,,,
937,w,937,,treves,,TRÊVE,Nc,,,,
938,w,938,,d,,DE,S,,,,
939,w,939,,',,',Fw,,,,
940,w,940,,aucun,,AUCUN,Pi,,,,
941,w,941,,",",,",",Fw,,,,
942,w,942,,le,,LE,Da,,,,
943,w,943,,juge,,JUGE,Nc,,,,
944,w,944,,doit,,DEVOIR,Vvc,,,,
945,w,945,,",",,",",Fw,,,,
946,w,946,,premierement,,PREMIÈREMENT,Rg,,,,
947,w,947,,et,,ET,Cc,,,,
948,w,948,,avant,,AVANT,S,,,,
949,w,949,,toute,,TOUT,Di,,,,
950,w,950,,oeuvre,,OEUVRE,Nc,,,,
951,w,951,,",",,",",Fw,,,,
952,w,952,,contendre,,CONTENDRE,Vvn,,,,
953,w,953,,que,,QUE,Cs,,,,
954,w,954,,donnés,,DONNER,Ge,,,,
955,w,955,,feussent,,ÊTRE,Vuc,,,,
956,w,956,,ou,,OU,Cc,,,,
957,w,957,,que,,QUE,Cs,,,,
958,w,958,,l,,IL,Pp,,,,
959,w,959,,',,',Fw,,,,
960,w,960,,en,,EN,Pp,,,,
961,w,961,,fast,,FAIRE,Vvc,,,,
962,w,962,,ou,,OU,Cc,,,,
963,w,963,,cas,,CAS,Nc,,,,
964,w,964,,ce,,CE,Pd,,,,
965,w,965,,que,,QUE,Pr,,,,
966,w,966,,faire,,FAIRE,Vvn,,,,
967,w,967,,se,,SE,Pp,,,,
968,w,968,,pouroit,,POUVOIR,Vvc,,,,
969,w,969,,.,,.,Fs,,,,
970,w,970,,Item,,ITEM,Rg,,,,
971,w,971,,il,,IL,Pp,,,,
972,w,972,,assavoir,,ASSAVOIR,Vvn,,,,
973,w,973,,que,,QUE,Cs,,,,
974,w,974,,",",,",",Fw,,,,
975,w,975,,se,,SE,Pp,,,,
976,w,976,,en,,EN,S,,,,
977,w,977,,basse,,BAS,Ag,,,,
978,w,978,,justice,,JUSTICE,Nc,,,,
979,w,979,,",",,",",Fw,,,,
980,w,980,,l,,IL,Pp,,,,
981,w,981,,',,',Fw,,,,
982,w,982,,en,,EN,Pp,,,,
983,w,983,,ne,,NE,Rp,,,,
984,w,984,,congnoist,,CONNAÎTRE,Vvc,,,,
985,w,985,,de,,DE,Dp,,,,
986,w,986,,chose,,CHOSE,Nc,,,,
987,w,987,,qui,,QUI,Pr,,,,
988,w,988,,touche,,TOUCHER,Vvc,,,,
989,w,989,,le,,IL,Pp,,,,
990,w,990,,plaît,,PLAIRE,Vvc,,,,
991,w,991,,de,,DE,S,,,,
992,w,992,,l,,IL,Pp,,,,
993,w,993,,',,',Fw,,,,
994,w,994,,espée,,ÉPÉE,Nc,,,,
995,w,995,,",",,",",Fw,,,,
996,w,996,,c,,CE,Pd,,,,
997,w,997,,',,',Fw,,,,
998,w,998,,est,,ÊTRE,Vuc,,,,
999,w,999,,assavoir,,ASSAVOIR,Vvn,,,,
1000,w,1000,,de,,DE,S,,,,
1001,w,1001,,dolleance,,DOLÉANCE,Nc,,,,
1002,w,1002,,",",,",",Fw,,,,
1003,w,1003,,de,,DE,S,,,,
1004,w,1004,,briefs,,BREF,Nc,,,,
1005,w,1005,,",",,",",Fw,,,,
1006,w,1006,,de,,DE,S,,,,
1007,w,1007,,treves,,TRÊVE,Nc,,,,
1008,w,1008,,",",,",",Fw,,,,
1009,w,1009,,de,,DE,S,,,,
1010,w,1010,,cry,,CRI,Nc,,,,
1011,w,1011,,de,,DE,Dp,,,,
1012,w,1012,,haro,,HARO,Nc,,,,
1013,w,1013,,",",,",",Fw,,,,
1014,w,1014,,de,,DE,S,,,,
1015,w,1015,,mallefachons,,MALFAÇON,Nc,,,,
1016,w,1016,,de,,DE,Dp,,,,
1017,w,1017,,corps,,CORPS,Nc,,,,
1018,w,1018,,",",,",",Fw,,,,
1019,w,1019,,de,,DE,Dp,,,,
1020,w,1020,,cas,,CAS,Nc,,,,
1021,w,1021,,heredital,,HÉRÉDITAL,Ag,,,,
1022,w,1022,,",",,",",Fw,,,,
1023,w,1023,,fors,,FORS,S,,,,
1024,w,1024,,sceullement,,SEULEMENT,Rg,,,,
1025,w,1025,,le,,LE,Da,,,,
1026,w,1026,,seigneur,,SEIGNEUR,Nc,,,,
1027,w,1027,,vers,,VERS,S,,,,
1028,w,1028,,son,,SON,Ds,,,,
1029,w,1029,,homme,,HOMME,Nc,,,,
1030,w,1030,,pour,,POUR,S,,,,
1031,w,1031,,les,,LE,Da,,,,
1032,w,1032,,devoirs,,DEVOIR,Nc,,,,
1033,w,1033,,de,,DE,S,,,,
1034,w,1034,,son,,SON,Ds,,,,
1035,w,1035,,fief,,FIEF,Nc,,,,
1036,w,1036,,.,,.,Fs,,,,
1037,w,1037,,comme,,COMME,Cs,,,,
1038,w,1038,,ces,,CE,Dd,,,,
1039,w,1039,,choses,,CHOSE,Nc,,,,
1040,w,1040,,sont,,ÊTRE,Vuc,,,,
1041,w,1041,,plus,,PLUS,Rg,,,,
1042,w,1042,,a,,AVOIR,Vuc,,,,
1043,w,1043,,plain,,PLAIN,Ag,,,,
1044,w,1044,,desclairés,,DÉCLAIRER,Ge,,,,
1045,w,1045,,eu,,AVOIR,Ge,,,,
1046,w,1046,,Coustumier,,COUTUMIER,Nc,,,,
1047,w,1047,,es,,EN+LES,S+Da,,,,
1048,w,1048,,chappitres,,CHAPITRER,Vvc,,,,
1049,w,1049,,faisant,,FAIRE,Ga,,,,
1050,w,1050,,mencon,,MENTION,Nc,,,,
1051,w,1051,,de,,DE,S,,,,
1052,w,1052,,ce,,CE,Pd,,,,
1053,w,1053,,.,,.,Fs,,,,
1054,w,1054,,Item,,ITEM,Rg,,,,
1055,w,1055,,",",,",",Fw,,,,
1056,w,1056,,après,,APRÈS,S,,,,
1057,w,1057,,les,,LE,Da,,,,
1058,w,1058,,nouveaux,,NOUVEAU,Ag,,,,
1059,w,1059,,adjournemens,,AJOURNEMENT,Nc,,,,
1060,w,1060,,et,,ET,Cc,,,,
1061,w,1061,,exploix,,EXPLOIT,Nc,,,,
1062,w,1062,,expediés,,EXPÉDIER,Ge,,,,
1063,w,1063,,",",,",",Fw,,,,
1064,w,1064,,comme,,COMME,Cs,,,,
1065,w,1065,,dit,,DIRE,Ge,,,,
1066,w,1066,,est,,ÊTRE,Vuc,,,,
1067,w,1067,,",",,",",Fw,,,,
1068,w,1068,,s,,SE,Pp,,,,
1069,w,1069,,',,',Fw,,,,
1070,w,1070,,aucun,,AUCUN,Pi,,,,
1071,w,1071,,demande,,DEMANDER,Vvc,,,,
1072,w,1072,,a,,AVOIR,Vuc,,,,
1073,w,1073,,avoir,,AVOIR,Vvn,,,,
1074,w,1074,,deffault,,DÉFAUT,Nc,,,,
1075,w,1075,,sur,,SUR,S,,,,
1076,w,1076,,sa,,SON,Ds,,,,
1077,w,1077,,partie,,PARTIE,Nc,,,,
1078,w,1078,,",",,",",Fw,,,,
1079,w,1079,,le,,LE,Da,,,,
1080,w,1080,,juge,,JUGE,Nc,,,,
1081,w,1081,,doit,,DEVOIR,Vvc,,,,
1082,w,1082,,icelles,,ICELUI,Dd,,,,
1083,w,1083,,parties,,PARTIE,Nc,,,,
1084,w,1084,,faire,,FAIRE,Vvn,,,,
1085,w,1085,,appeller,,APPELER,Vvn,,,,
1086,w,1086,,et,,ET,Cc,,,,
1087,w,1087,,",",,",",Fw,,,,
1088,w,1088,,se,,SE,Pp,,,,
1089,w,1089,,elle,,IL,Pp,,,,
1090,w,1090,,ne,,NE,Rp,,,,
1091,w,1091,,se,,SE,Pp,,,,
1092,w,1092,,compaire,,COMPARAÎTRE,Vvc,,,,
1093,w,1093,,a,,AVOIR,Vuc,,,,
1094,w,1094,,l,,IL,Pp,,,,
1095,w,1095,,',,',Fw,,,,
1096,w,1096,,apel,,APPEL,Nc,,,,
1097,w,1097,,",",,",",Fw,,,,
1098,w,1098,,il,,IL,Pp,,,,
1099,w,1099,,doit,,DEVOIR,Vvc,,,,
1100,w,1100,,demander,,DEMANDER,Vvn,,,,
1101,w,1101,,aux,,À+LE,S+Da,,,,
1102,w,1102,,saiges,,SAGE,Nc,,,,
1103,w,1103,,assisteras,,ASSISTER,Vvc,,,,
1104,w,1104,,en,,EN,S,,,,
1105,w,1105,,la,,LE,Da,,,,
1106,w,1106,,court,,COUR,Nc,,,,
1107,w,1107,,s,,SE,Pp,,,,
1108,w,1108,,',,',Fw,,,,
1109,w,1109,,il,,IL,Pp,,,,
1110,w,1110,,est,,ÊTRE,Vuc,,,,
1111,w,1111,,,,TEMPS,Nc,,,,
1112,w,1112,,de,,DE,S,,,,
1113,w,1113,,donner,,DONNER,Vvn,,,,
1114,w,1114,,deffault,,DÉFAUT,Nc,,,,
1115,w,1115,,et,,ET,Cc,,,,
1116,w,1116,,",",,",",Fw,,,,
1117,w,1117,,s,,SE,Pp,,,,
1118,w,1118,,',,',Fw,,,,
1119,w,1119,,il,,IL,Pp,,,,
1120,w,1120,,treuve,,TROUVER,Vvc,,,,
1121,w,1121,,par,,PAR,S,,,,
1122,w,1122,,aux,,À+LE,S+Da,,,,
1123,w,1123,,qu,,QUE,Cs,,,,
1124,w,1124,,',,',Fw,,,,
1125,w,1125,,il,,IL,Pp,,,,
1126,w,1126,,en,,EN,Pp,,,,
1127,w,1127,,soit,,ÊTRE,Vuc,,,,
1128,w,1128,,temps,,TEMPS,Nc,,,,
1129,w,1129,,",",,",",Fw,,,,
1130,w,1130,,il,,IL,Pp,,,,
1131,w,1131,,doit,,DEVOIR,Vvc,,,,
1132,w,1132,,de,,DE,Dp,,,,
1133,w,1133,,rechief,,RECHEF,Nc,,,,
1134,w,1134,,faire,,FAIRE,Vvn,,,,
1135,w,1135,,appeller,,APPELER,Vvn,,,,
1136,w,1136,,icelles,,ICELUI,Dd,,,,
1137,w,1137,,parties,,PARTIE,Nc,,,,
1138,w,1138,,et,,ET,Cc,,,,
1139,w,1139,,",",,",",Fw,,,,
1140,w,1140,,eu,,AVOIR,Ge,,,,
1141,w,1141,,cas,,CAS,Nc,,,,
1142,w,1142,,qu,,QUE,Cs,,,,
1143,w,1143,,',,',Fw,,,,
1144,w,1144,,elle,,IL,Pp,,,,
1145,w,1145,,ne,,NE,Rp,,,,
1146,w,1146,,se,,SE,Pp,,,,
1147,w,1147,,compairrera,,COMPARAÎTRE,Vvc,,,,
1148,w,1148,,dedens,,DEDANS,S,,,,
1149,w,1149,,icellui,,ICELUI,Dd,,,,
1150,w,1150,,appel,,APPEL,Nc,,,,
1151,w,1151,,",",,",",Fw,,,,
1152,w,1152,,il,,IL,Pp,,,,
1153,w,1153,,doit,,DEVOIR,Vvc,,,,
1154,w,1154,,donner,,DONNER,Vvn,,,,
1155,w,1155,,le,,LE,Da,,,,
1156,w,1156,,deffault,,DÉFAUT,Nc,,,,
1157,w,1157,,a,,AVOIR,Vuc,,,,
1158,w,1158,,la,,LE,Da,,,,
1159,w,1159,,partie,,PARTIE,Nc,,,,
1160,w,1160,,qui,,QUI,Pr,,,,
1161,w,1161,,le,,IL,Pp,,,,
1162,w,1162,,demande,,DEMANDER,Vvc,,,,
1163,w,1163,,",",,",",Fw,,,,
1164,w,1164,,et,,ET,Cc,,,,
1165,w,1165,,est,,ÊTRE,Vuc,,,,
1166,w,1166,,assavoir,,ASSAVOIR,Vvn,,,,
1167,w,1167,,que,,QUE,Cs,,,,
1168,w,1168,,le,,LE,Da,,,,
1169,w,1169,,juge,,JUGE,Nc,,,,
1170,w,1170,,n,,NE,Rp,,,,
1171,w,1171,,',,',Fw,,,,
1172,w,1172,,en,,EN,Pp,,,,
1173,w,1173,,doit,,DEVOIR,Vvc,,,,
1174,w,1174,,du,,DE+LE,S+Da,,,,
1175,w,1175,,jour,,JOUR,Nc,,,,
1176,w,1176,,plus,,PLUS,Rg,,,,
